index,slide_id,project
10694,TCGA-XE-AAO4-01Z-00-DX1,TCGA-Rest
10695,TCGA-GS-A9TZ-01Z-00-DX1,TCGA-Rest
10696,TCGA-YS-A95B-01Z-00-DX1,TCGA-Rest
10697,TCGA-2G-AAKG-01Z-00-DX3,TCGA-Rest
10698,TCGA-4V-A9QM-01Z-00-DX1,TCGA-Rest
10699,TCGA-WC-A87T-01Z-00-DX1,TCGA-Rest
10700,TCGA-KL-8344-01Z-00-DX1,TCGA-Rest
10701,TCGA-KL-8344-01Z-00-DX1,TCGA-Rest
10702,TCGA-KL-8344-01Z-00-DX1,TCGA-Rest
10703,TCGA-KL-8344-01Z-00-DX1,TCGA-Rest
10704,TCGA-PK-A5H9-01Z-00-DX5,TCGA-Rest
10705,TCGA-L1-A7W4-01Z-00-DX4,TCGA-Rest
10706,TCGA-KN-8433-01Z-00-DX1,TCGA-Rest
10707,TCGA-KN-8433-01Z-00-DX1,TCGA-Rest
10708,TCGA-KN-8433-01Z-00-DX1,TCGA-Rest
10709,TCGA-KN-8433-01Z-00-DX1,TCGA-Rest
10710,TCGA-EI-6506-01Z-00-DX1,TCGA-Rest
10711,TCGA-FB-AAQ2-01Z-00-DX1,TCGA-Rest
10712,TCGA-IG-A97H-01Z-00-DX1,TCGA-Rest
10713,TCGA-ZM-AA0B-01Z-00-DX1,TCGA-Rest
10714,TCGA-QN-A5NN-01Z-00-DX3,TCGA-Rest
10715,TCGA-AG-3600-01Z-00-DX1,TCGA-Rest
10716,TCGA-S7-A7WW-01Z-00-DX1,TCGA-Rest
10717,TCGA-S7-A7X0-01Z-00-DX2,TCGA-Rest
10718,TCGA-KL-8339-01Z-00-DX1,TCGA-Rest
10719,TCGA-KL-8339-01Z-00-DX1,TCGA-Rest
10720,TCGA-KL-8339-01Z-00-DX1,TCGA-Rest
10721,TCGA-KL-8339-01Z-00-DX1,TCGA-Rest
10722,TCGA-KM-8439-01Z-00-DX1,TCGA-Rest
10723,TCGA-KM-8439-01Z-00-DX1,TCGA-Rest
10724,TCGA-KM-8439-01Z-00-DX1,TCGA-Rest
10725,TCGA-KM-8439-01Z-00-DX1,TCGA-Rest
10726,TCGA-WB-A81Q-01Z-00-DX1,TCGA-Rest
10727,TCGA-QR-A702-01Z-00-DX1,TCGA-Rest
10728,TCGA-AG-4005-01Z-00-DX1,TCGA-Rest
10729,TCGA-V5-AASW-01Z-00-DX1,TCGA-Rest
10730,TCGA-2G-AAHC-01Z-00-DX1,TCGA-Rest
10731,TCGA-IB-7645-01Z-00-DX1,TCGA-Rest
10732,TCGA-2G-AAFG-01Z-00-DX2,TCGA-Rest
10733,TCGA-QR-A7IN-01Z-00-DX1,TCGA-Rest
10734,TCGA-OR-A5K9-01Z-00-DX2,TCGA-Rest
10735,TCGA-KM-A7QD-01Z-00-DX1,TCGA-Rest
10736,TCGA-KM-A7QD-01Z-00-DX1,TCGA-Rest
10737,TCGA-KM-A7QD-01Z-00-DX1,TCGA-Rest
10738,TCGA-KM-A7QD-01Z-00-DX1,TCGA-Rest
10739,TCGA-IG-A8O2-01Z-00-DX1,TCGA-Rest
10740,TCGA-ND-A4W6-01Z-00-DX4,TCGA-Rest
10741,TCGA-QR-A70A-01Z-00-DX1,TCGA-Rest
10742,TCGA-FF-8041-01Z-00-DX1,TCGA-Rest
10743,TCGA-OR-A5JG-01Z-00-DX3,TCGA-Rest
10744,TCGA-2G-AAG0-01Z-00-DX2,TCGA-Rest
10745,TCGA-W5-AA2R-01Z-00-DX1,TCGA-Rest
10746,TCGA-WB-A81V-01Z-00-DX1,TCGA-Rest
10747,TCGA-OR-A5JD-01Z-00-DX3,TCGA-Rest
10748,TCGA-IB-7897-01Z-00-DX1,TCGA-Rest
10749,TCGA-W5-AA2T-01Z-00-DX1,TCGA-Rest
10750,TCGA-ZM-AA0E-01Z-00-DX1,TCGA-Rest
10751,TCGA-2G-AAHA-01Z-00-DX1,TCGA-Rest
10752,TCGA-X7-A8DE-01Z-00-DX1,TCGA-Rest
10753,TCGA-KN-8418-01Z-00-DX1,TCGA-Rest
10754,TCGA-KN-8418-01Z-00-DX1,TCGA-Rest
10755,TCGA-KN-8418-01Z-00-DX1,TCGA-Rest
10756,TCGA-KN-8418-01Z-00-DX1,TCGA-Rest
10757,TCGA-2G-AAGT-01Z-00-DX1,TCGA-Rest
10758,TCGA-IB-7890-01Z-00-DX1,TCGA-Rest
10759,TCGA-IG-A4QT-01Z-00-DX1,TCGA-Rest
10760,TCGA-OR-A5JR-01Z-00-DX4,TCGA-Rest
10761,TCGA-VD-A8KM-01Z-00-DX1,TCGA-Rest
10762,TCGA-SB-A76C-01Z-00-DX5,TCGA-Rest
10763,TCGA-XU-A92Z-01Z-00-DX1,TCGA-Rest
10764,TCGA-3H-AB3M-01Z-00-DX1,TCGA-Rest
10765,TCGA-KL-8340-01Z-00-DX1,TCGA-Rest
10766,TCGA-KL-8340-01Z-00-DX1,TCGA-Rest
10767,TCGA-KL-8340-01Z-00-DX1,TCGA-Rest
10768,TCGA-KL-8340-01Z-00-DX1,TCGA-Rest
10769,TCGA-HV-AA8X-01Z-00-DX1,TCGA-Rest
10770,TCGA-KN-8436-01Z-00-DX1,TCGA-Rest
10771,TCGA-KN-8436-01Z-00-DX1,TCGA-Rest
10772,TCGA-KN-8436-01Z-00-DX1,TCGA-Rest
10773,TCGA-KN-8436-01Z-00-DX1,TCGA-Rest
10774,TCGA-4X-A9FA-01Z-00-DX1,TCGA-Rest
10775,TCGA-VD-A8K8-01Z-00-DX1,TCGA-Rest
10776,TCGA-WB-A80Y-01Z-00-DX1,TCGA-Rest
10777,TCGA-UW-A72M-01Z-00-DX1,TCGA-Rest
10778,TCGA-UW-A72M-01Z-00-DX1,TCGA-Rest
10779,TCGA-UW-A72M-01Z-00-DX1,TCGA-Rest
10780,TCGA-UW-A72M-01Z-00-DX1,TCGA-Rest
10781,TCGA-2G-AAH0-01Z-00-DX2,TCGA-Rest
10782,TCGA-KN-8434-01Z-00-DX1,TCGA-Rest
10783,TCGA-KN-8434-01Z-00-DX1,TCGA-Rest
10784,TCGA-KN-8434-01Z-00-DX1,TCGA-Rest
10785,TCGA-KN-8434-01Z-00-DX1,TCGA-Rest
10786,TCGA-NA-A4QY-01Z-00-DX1,TCGA-Rest
10787,TCGA-TS-A8AI-01Z-00-DX1,TCGA-Rest
10788,TCGA-XE-AAOF-01Z-00-DX1,TCGA-Rest
10789,TCGA-ZB-A96A-01Z-00-DX1,TCGA-Rest
10790,TCGA-JY-A939-01Z-00-DX1,TCGA-Rest
10791,TCGA-LN-A7HW-01Z-00-DX1,TCGA-Rest
10792,TCGA-QR-A6H4-01Z-00-DX1,TCGA-Rest
10793,TCGA-4X-A9FD-01Z-00-DXB,TCGA-Rest
10794,TCGA-JY-A6FG-01Z-00-DX1,TCGA-Rest
10795,TCGA-2G-AALZ-01Z-00-DX1,TCGA-Rest
10796,TCGA-OR-A5JK-01Z-00-DX5,TCGA-Rest
10797,TCGA-AG-3909-01Z-00-DX1,TCGA-Rest
10798,TCGA-YZ-A985-01Z-00-DX1,TCGA-Rest
10799,TCGA-IB-AAUR-01Z-00-DX1,TCGA-Rest
10800,TCGA-HZ-A77P-01Z-00-DX1,TCGA-Rest
10801,TCGA-N5-A4RU-01Z-00-DX1,TCGA-Rest
10802,TCGA-N7-A4Y8-01Z-00-DX5,TCGA-Rest
10803,TCGA-X7-A8D6-01Z-00-DX1,TCGA-Rest
10804,TCGA-WC-A885-01Z-00-DX1,TCGA-Rest
10805,TCGA-3U-A98E-01Z-00-DX1,TCGA-Rest
10806,TCGA-NA-A4R1-01Z-00-DX2,TCGA-Rest
10807,TCGA-WB-A817-01Z-00-DX1,TCGA-Rest
10808,TCGA-2G-AAKO-01Z-00-DX2,TCGA-Rest
10809,TCGA-HZ-7919-01Z-00-DX1,TCGA-Rest
10810,TCGA-KL-8331-01Z-00-DX1,TCGA-Rest
10811,TCGA-KL-8331-01Z-00-DX1,TCGA-Rest
10812,TCGA-KL-8331-01Z-00-DX1,TCGA-Rest
10813,TCGA-KL-8331-01Z-00-DX1,TCGA-Rest
10814,TCGA-OR-A5LS-01Z-00-DX3,TCGA-Rest
10815,TCGA-ZB-A96P-01Z-00-DX1,TCGA-Rest
10816,TCGA-N9-A4Q8-01Z-00-DX1,TCGA-Rest
10817,TCGA-N5-A59E-01Z-00-DX1,TCGA-Rest
10818,TCGA-DC-6158-01Z-00-DX1,TCGA-Rest
10819,TCGA-XU-AAXW-01Z-00-DX1,TCGA-Rest
10820,TCGA-F5-6810-01Z-00-DX1,TCGA-Rest
10821,TCGA-N5-A4R8-01Z-00-DX1,TCGA-Rest
10822,TCGA-TT-A6YN-01Z-00-DX1,TCGA-Rest
10823,TCGA-3U-A98H-01Z-00-DX1,TCGA-Rest
10824,TCGA-UW-A7GJ-11Z-00-DX1,TCGA-Rest
10825,TCGA-UW-A7GJ-11Z-00-DX1,TCGA-Rest
10826,TCGA-UW-A7GJ-11Z-00-DX1,TCGA-Rest
10827,TCGA-UW-A7GJ-11Z-00-DX1,TCGA-Rest
10828,TCGA-VD-AA8T-01Z-00-DX1,TCGA-Rest
10829,TCGA-X7-A8M6-01Z-00-DX1,TCGA-Rest
10830,TCGA-OR-A5JF-01Z-00-DX1,TCGA-Rest
10831,TCGA-V4-A9EM-01Z-00-DX1,TCGA-Rest
10832,TCGA-UW-A7GI-01Z-00-DX1,TCGA-Rest
10833,TCGA-UW-A7GI-01Z-00-DX1,TCGA-Rest
10834,TCGA-UW-A7GI-01Z-00-DX1,TCGA-Rest
10835,TCGA-UW-A7GI-01Z-00-DX1,TCGA-Rest
10836,TCGA-WC-A884-01Z-00-DX1,TCGA-Rest
10837,TCGA-OR-A5JD-01Z-00-DX4,TCGA-Rest
10838,TCGA-4X-A9F9-01Z-00-DXK,TCGA-Rest
10839,TCGA-3A-A9IX-01Z-00-DX1,TCGA-Rest
10840,TCGA-OR-A5JZ-01Z-00-DX4,TCGA-Rest
10841,TCGA-KN-8435-01Z-00-DX1,TCGA-Rest
10842,TCGA-KN-8435-01Z-00-DX1,TCGA-Rest
10843,TCGA-KN-8435-01Z-00-DX1,TCGA-Rest
10844,TCGA-KN-8435-01Z-00-DX1,TCGA-Rest
10845,TCGA-2G-AALP-01Z-00-DX1,TCGA-Rest
10846,TCGA-3H-AB3S-01Z-00-DX2,TCGA-Rest
10847,TCGA-2G-AAFM-01Z-00-DX1,TCGA-Rest
10848,TCGA-KO-8413-01Z-00-DX1,TCGA-Rest
10849,TCGA-KO-8413-01Z-00-DX1,TCGA-Rest
10850,TCGA-KO-8413-01Z-00-DX1,TCGA-Rest
10851,TCGA-KO-8413-01Z-00-DX1,TCGA-Rest
10852,TCGA-AG-3587-01Z-00-DX1,TCGA-Rest
10853,TCGA-AG-A00H-01Z-00-DX1,TCGA-Rest
10854,TCGA-EI-7002-01Z-00-DX1,TCGA-Rest
10855,TCGA-OR-A5K3-01Z-00-DX5,TCGA-Rest
10856,TCGA-KM-A7QE-01Z-00-DX1,TCGA-Rest
10857,TCGA-KM-A7QE-01Z-00-DX1,TCGA-Rest
10858,TCGA-KM-A7QE-01Z-00-DX1,TCGA-Rest
10859,TCGA-KM-A7QE-01Z-00-DX1,TCGA-Rest
10860,TCGA-UW-A7GL-11Z-00-DX1,TCGA-Rest
10861,TCGA-UW-A7GL-11Z-00-DX1,TCGA-Rest
10862,TCGA-UW-A7GL-11Z-00-DX1,TCGA-Rest
10863,TCGA-UW-A7GL-11Z-00-DX1,TCGA-Rest
10864,TCGA-RW-A685-01Z-00-DX1,TCGA-Rest
10865,TCGA-2G-AALQ-01Z-00-DX3,TCGA-Rest
10866,TCGA-2G-AAGO-01Z-00-DX1,TCGA-Rest
10867,TCGA-VD-A8KG-01Z-00-DX1,TCGA-Rest
10868,TCGA-ND-A4W6-01Z-00-DX2,TCGA-Rest
10869,TCGA-2G-AAGV-01Z-00-DX2,TCGA-Rest
10870,TCGA-XM-A8R9-01Z-00-DX1,TCGA-Rest
10871,TCGA-KN-8431-01Z-00-DX1,TCGA-Rest
10872,TCGA-KN-8431-01Z-00-DX1,TCGA-Rest
10873,TCGA-KN-8431-01Z-00-DX1,TCGA-Rest
10874,TCGA-KN-8431-01Z-00-DX1,TCGA-Rest
10875,TCGA-OR-A5JF-01Z-00-DX3,TCGA-Rest
10876,TCGA-N6-A4V9-01Z-00-DX1,TCGA-Rest
10877,TCGA-RW-A67W-01Z-00-DX1,TCGA-Rest
10878,TCGA-OR-A5K3-01Z-00-DX3,TCGA-Rest
10879,TCGA-SR-A6MP-01Z-00-DX1,TCGA-Rest
10880,TCGA-DC-6682-01Z-00-DX1,TCGA-Rest
10881,TCGA-F2-A44G-01Z-00-DX1,TCGA-Rest
10882,TCGA-ZU-A8S4-01Z-00-DX1,TCGA-Rest
10883,TCGA-VR-A8EW-01Z-00-DX1,TCGA-Rest
10884,TCGA-2G-AAHP-01Z-00-DX1,TCGA-Rest
10885,TCGA-F2-7276-01Z-00-DX1,TCGA-Rest
10886,TCGA-OR-A5JW-01Z-00-DX3,TCGA-Rest
10887,TCGA-RW-A68F-01Z-00-DX1,TCGA-Rest
10888,TCGA-IB-A6UF-01Z-00-DX1,TCGA-Rest
10889,TCGA-OR-A5JB-01Z-00-DX1,TCGA-Rest
10890,TCGA-2G-AALF-01Z-00-DX2,TCGA-Rest
10891,TCGA-W2-A7H7-01Z-00-DX1,TCGA-Rest
10892,TCGA-2G-AAM2-01Z-00-DX1,TCGA-Rest
10893,TCGA-KO-8414-01Z-00-DX1,TCGA-Rest
10894,TCGA-KO-8414-01Z-00-DX1,TCGA-Rest
10895,TCGA-KO-8414-01Z-00-DX1,TCGA-Rest
10896,TCGA-KO-8414-01Z-00-DX1,TCGA-Rest
10897,TCGA-WB-A81A-01Z-00-DX1,TCGA-Rest
10898,TCGA-W2-A7UY-01Z-00-DX1,TCGA-Rest
10899,TCGA-YU-A94I-01Z-00-DX1,TCGA-Rest
10900,TCGA-UW-A7GN-01Z-00-DX1,TCGA-Rest
10901,TCGA-UW-A7GN-01Z-00-DX1,TCGA-Rest
10902,TCGA-UW-A7GN-01Z-00-DX1,TCGA-Rest
10903,TCGA-UW-A7GN-01Z-00-DX1,TCGA-Rest
10904,TCGA-KM-A7QA-01Z-00-DX1,TCGA-Rest
10905,TCGA-KM-A7QA-01Z-00-DX1,TCGA-Rest
10906,TCGA-KM-A7QA-01Z-00-DX1,TCGA-Rest
10907,TCGA-KM-A7QA-01Z-00-DX1,TCGA-Rest
10908,TCGA-VR-A8EQ-01Z-00-DX1,TCGA-Rest
10909,TCGA-VD-AA8N-01Z-00-DX1,TCGA-Rest
10910,TCGA-JY-A93E-01Z-00-DX1,TCGA-Rest
10911,TCGA-AF-2687-01Z-00-DX1,TCGA-Rest
10912,TCGA-OR-A5JK-01Z-00-DX2,TCGA-Rest
10913,TCGA-OR-A5K3-01Z-00-DX4,TCGA-Rest
10914,TCGA-W5-AA2H-01Z-00-DX1,TCGA-Rest
10915,TCGA-OR-A5K4-01Z-00-DX3,TCGA-Rest
10916,TCGA-AH-6544-01Z-00-DX1,TCGA-Rest
10917,TCGA-OR-A5J1-01Z-00-DX2,TCGA-Rest
10918,TCGA-RZ-AB0B-01Z-00-DX1,TCGA-Rest
10919,TCGA-2G-AAG9-01Z-00-DX2,TCGA-Rest
10920,TCGA-LK-A4O5-01Z-00-DX1,TCGA-Rest
10921,TCGA-QR-A70V-01Z-00-DX1,TCGA-Rest
10922,TCGA-OR-A5K6-01Z-00-DX1,TCGA-Rest
10923,TCGA-IB-A5ST-01Z-00-DX1,TCGA-Rest
10924,TCGA-QT-A5XM-01Z-00-DX1,TCGA-Rest
10925,TCGA-EI-6507-01Z-00-DX1,TCGA-Rest
10926,TCGA-AF-2691-01Z-00-DX1,TCGA-Rest
10927,TCGA-XD-AAUG-01Z-00-DX2,TCGA-Rest
10928,TCGA-4X-A9FA-01Z-00-DX9,TCGA-Rest
10929,TCGA-2G-AAGZ-01Z-00-DX3,TCGA-Rest
10930,TCGA-LN-A7HY-01Z-00-DX1,TCGA-Rest
10931,TCGA-XN-A8T5-01Z-00-DX1,TCGA-Rest
10932,TCGA-OR-A5JY-01Z-00-DX3,TCGA-Rest
10933,TCGA-G8-6326-01Z-00-DX1,TCGA-Rest
10934,TCGA-SP-A6QC-01Z-00-DX1,TCGA-Rest
10935,TCGA-AH-6644-01Z-00-DX1,TCGA-Rest
10936,TCGA-AG-3582-01Z-00-DX1,TCGA-Rest
10937,TCGA-DT-5265-01Z-00-DX1,TCGA-Rest
10938,TCGA-S7-A7WO-01Z-00-DX2,TCGA-Rest
10939,TCGA-VR-AA7B-01Z-00-DX1,TCGA-Rest
10940,TCGA-N6-A4VC-01Z-00-DX1,TCGA-Rest
10941,TCGA-P8-A5KC-01Z-00-DX1,TCGA-Rest
10942,TCGA-4X-A9F9-01Z-00-DX1,TCGA-Rest
10943,TCGA-DC-4749-01Z-00-DX1,TCGA-Rest
10944,TCGA-R6-A6DQ-01Z-00-DX1,TCGA-Rest
10945,TCGA-S6-A8JX-01Z-00-DX1,TCGA-Rest
10946,TCGA-RQ-AAAT-01Z-00-DX1,TCGA-Rest
10947,TCGA-4X-A9FC-01Z-00-DX4,TCGA-Rest
10948,TCGA-2J-AABU-01Z-00-DX1,TCGA-Rest
10949,TCGA-ZT-A8OM-01Z-00-DX1,TCGA-Rest
10950,TCGA-V5-AASX-01Z-00-DX1,TCGA-Rest
10951,TCGA-2G-AALZ-01Z-00-DX2,TCGA-Rest
10952,TCGA-NP-A5H5-01Z-00-DX1,TCGA-Rest
10953,TCGA-NP-A5H5-01Z-00-DX1,TCGA-Rest
10954,TCGA-NP-A5H5-01Z-00-DX1,TCGA-Rest
10955,TCGA-NP-A5H5-01Z-00-DX1,TCGA-Rest
10956,TCGA-IB-A5SO-01Z-00-DX1,TCGA-Rest
10957,TCGA-IG-A4QS-01Z-00-DX1,TCGA-Rest
10958,TCGA-WB-A81R-01Z-00-DX1,TCGA-Rest
10959,TCGA-JY-A6F8-01Z-00-DX1,TCGA-Rest
10960,TCGA-QM-A5NM-01Z-00-DX2,TCGA-Rest
10961,TCGA-HZ-7920-01Z-00-DX1,TCGA-Rest
10962,TCGA-HZ-A49H-01Z-00-DX1,TCGA-Rest
10963,TCGA-WC-A87Y-01Z-00-DX1,TCGA-Rest
10964,TCGA-OR-A5JZ-01Z-00-DX1,TCGA-Rest
10965,TCGA-L5-A4OG-01Z-00-DX1,TCGA-Rest
10966,TCGA-KL-8342-01Z-00-DX1,TCGA-Rest
10967,TCGA-KL-8342-01Z-00-DX1,TCGA-Rest
10968,TCGA-KL-8342-01Z-00-DX1,TCGA-Rest
10969,TCGA-KL-8342-01Z-00-DX1,TCGA-Rest
10970,TCGA-OR-A5JY-01Z-00-DX4,TCGA-Rest
10971,TCGA-VR-A8EZ-01Z-00-DX1,TCGA-Rest
10972,TCGA-2G-AAGE-01Z-00-DX1,TCGA-Rest
10973,TCGA-2G-AAGJ-01Z-00-DX1,TCGA-Rest
10974,TCGA-AG-3598-01Z-00-DX1,TCGA-Rest
10975,TCGA-2G-AAKL-01Z-00-DX2,TCGA-Rest
10976,TCGA-4X-A9F9-01Z-00-DXF,TCGA-Rest
10977,TCGA-OR-A5LR-01Z-00-DX4,TCGA-Rest
10978,TCGA-EI-6514-01Z-00-DX1,TCGA-Rest
10979,TCGA-2H-A9GH-01Z-00-DX1,TCGA-Rest
10980,TCGA-XE-A8H5-01Z-00-DX1,TCGA-Rest
10981,TCGA-ZM-AA0F-01Z-00-DX1,TCGA-Rest
10982,TCGA-YT-A95D-01Z-00-DX1,TCGA-Rest
10983,TCGA-XU-A931-01Z-00-DX1,TCGA-Rest
10984,TCGA-UD-AAC7-01Z-00-DX1,TCGA-Rest
10985,TCGA-4X-A9F9-01Z-00-DX3,TCGA-Rest
10986,TCGA-S7-A7WM-01Z-00-DX1,TCGA-Rest
10987,TCGA-L7-A56G-01Z-00-DX1,TCGA-Rest
10988,TCGA-G5-6641-01Z-00-DX1,TCGA-Rest
10989,TCGA-2G-AALF-01Z-00-DX1,TCGA-Rest
10990,TCGA-QR-A6H3-01Z-00-DX1,TCGA-Rest
10991,TCGA-ZB-A96H-01Z-00-DX1,TCGA-Rest
10992,TCGA-AG-3580-01Z-00-DX1,TCGA-Rest
10993,TCGA-UW-A72H-01Z-00-DX1,TCGA-Rest
10994,TCGA-UW-A72H-01Z-00-DX1,TCGA-Rest
10995,TCGA-UW-A72H-01Z-00-DX1,TCGA-Rest
10996,TCGA-UW-A72H-01Z-00-DX1,TCGA-Rest
10997,TCGA-AF-2693-01Z-00-DX1,TCGA-Rest
10998,TCGA-N9-A4PZ-01Z-00-DX1,TCGA-Rest
10999,TCGA-NA-A4R1-01Z-00-DX3,TCGA-Rest
11000,TCGA-F2-6880-01Z-00-DX1,TCGA-Rest
11001,TCGA-3G-AB0T-01Z-00-DX3,TCGA-Rest
11002,TCGA-3H-AB3S-01Z-00-DX3,TCGA-Rest
11003,TCGA-UW-A7GL-01Z-00-DX1,TCGA-Rest
11004,TCGA-UW-A7GL-01Z-00-DX1,TCGA-Rest
11005,TCGA-UW-A7GL-01Z-00-DX1,TCGA-Rest
11006,TCGA-UW-A7GL-01Z-00-DX1,TCGA-Rest
11007,TCGA-SH-A7BD-01Z-00-DX1,TCGA-Rest
11008,TCGA-WC-A888-01Z-00-DX1,TCGA-Rest
11009,TCGA-2G-AAFY-01Z-00-DX1,TCGA-Rest
11010,TCGA-2G-AALW-01Z-00-DX1,TCGA-Rest
11011,TCGA-NQ-A638-01Z-00-DX1,TCGA-Rest
11012,TCGA-NP-A5H7-01Z-00-DX1,TCGA-Rest
11013,TCGA-NP-A5H7-01Z-00-DX1,TCGA-Rest
11014,TCGA-NP-A5H7-01Z-00-DX1,TCGA-Rest
11015,TCGA-NP-A5H7-01Z-00-DX1,TCGA-Rest
11016,TCGA-XM-A8RC-01Z-00-DX1,TCGA-Rest
11017,TCGA-AG-3593-01Z-00-DX1,TCGA-Rest
11018,TCGA-FZ-5924-01Z-00-DX1,TCGA-Rest
11019,TCGA-4X-A9F9-01Z-00-DXI,TCGA-Rest
11020,TCGA-OR-A5JL-01Z-00-DX5,TCGA-Rest
11021,TCGA-OR-A5JP-01Z-00-DX5,TCGA-Rest
11022,TCGA-VD-A8KB-01Z-00-DX1,TCGA-Rest
11023,TCGA-L5-A4OM-01Z-00-DX1,TCGA-Rest
11024,TCGA-4X-A9FA-01Z-00-DX4,TCGA-Rest
11025,TCGA-2G-AAH4-01Z-00-DX1,TCGA-Rest
11026,TCGA-OR-A5JR-01Z-00-DX5,TCGA-Rest
11027,TCGA-V4-A9EW-01Z-00-DX1,TCGA-Rest
11028,TCGA-UT-A88D-01Z-00-DX1,TCGA-Rest
11029,TCGA-SC-A6LN-01Z-00-DX1,TCGA-Rest
11030,TCGA-FF-8042-01Z-00-DX1,TCGA-Rest
11031,TCGA-OR-A5LO-01Z-00-DX4,TCGA-Rest
11032,TCGA-RW-A8AZ-01Z-00-DX1,TCGA-Rest
11033,TCGA-HV-AA8X-11Z-00-DX1,TCGA-Rest
11034,TCGA-X7-A8DB-01Z-00-DX1,TCGA-Rest
11035,TCGA-3G-AB0T-01Z-00-DX5,TCGA-Rest
11036,TCGA-FF-8062-01Z-00-DX1,TCGA-Rest
11037,TCGA-V5-AASV-01Z-00-DX2,TCGA-Rest
11038,TCGA-V4-A9E9-01Z-00-DX1,TCGA-Rest
11039,TCGA-VF-A8AC-01Z-00-DX1,TCGA-Rest
11040,TCGA-OR-A5LS-01Z-00-DX4,TCGA-Rest
11041,TCGA-WC-A881-01Z-00-DX1,TCGA-Rest
11042,TCGA-G8-6907-01Z-00-DX1,TCGA-Rest
11043,TCGA-2G-AALQ-01Z-00-DX1,TCGA-Rest
11044,TCGA-LN-A49R-01Z-00-DX1,TCGA-Rest
11045,TCGA-3H-AB3L-01Z-00-DX1,TCGA-Rest
11046,TCGA-AG-3898-01Z-00-DX1,TCGA-Rest
11047,TCGA-SN-A84W-01Z-00-DX2,TCGA-Rest
11048,TCGA-HV-A5A4-01Z-00-DX1,TCGA-Rest
11049,TCGA-SB-A76C-01Z-00-DX9,TCGA-Rest
11050,TCGA-IG-A625-01Z-00-DX1,TCGA-Rest
11051,TCGA-ZN-A9VO-01Z-00-DX1,TCGA-Rest
11052,TCGA-IB-A5SQ-01Z-00-DX1,TCGA-Rest
11053,TCGA-YU-AA61-01Z-00-DX1,TCGA-Rest
11054,TCGA-5V-A9RR-01Z-00-DX1,TCGA-Rest
11055,TCGA-4X-A9FA-01Z-00-DX6,TCGA-Rest
11056,TCGA-SR-A6MX-01Z-00-DX1,TCGA-Rest
11057,TCGA-GS-A9TV-01Z-00-DX1,TCGA-Rest
11058,TCGA-2G-AAGS-01Z-00-DX1,TCGA-Rest
11059,TCGA-3U-A98G-01Z-00-DX1,TCGA-Rest
11060,TCGA-KM-A7QG-01Z-00-DX1,TCGA-Rest
11061,TCGA-KM-A7QG-01Z-00-DX1,TCGA-Rest
11062,TCGA-KM-A7QG-01Z-00-DX1,TCGA-Rest
11063,TCGA-KM-A7QG-01Z-00-DX1,TCGA-Rest
11064,TCGA-ZH-A8Y8-01Z-00-DX1,TCGA-Rest
11065,TCGA-XU-AAXY-01Z-00-DX1,TCGA-Rest
11066,TCGA-G5-6233-01Z-00-DX1,TCGA-Rest
11067,TCGA-DC-6157-01Z-00-DX1,TCGA-Rest
11068,TCGA-F5-6571-01Z-00-DX1,TCGA-Rest
11069,TCGA-FB-AAQ3-01Z-00-DX1,TCGA-Rest
11070,TCGA-YZ-A983-01Z-00-DX1,TCGA-Rest
11071,TCGA-SC-A6LQ-01Z-00-DX1,TCGA-Rest
11072,TCGA-N9-A4Q4-01Z-00-DX1,TCGA-Rest
11073,TCGA-W2-A7HF-01Z-00-DX1,TCGA-Rest
11074,TCGA-R6-A6L6-01Z-00-DX1,TCGA-Rest
11075,TCGA-4X-A9FD-01Z-00-DX7,TCGA-Rest
11076,TCGA-2G-AAGZ-01Z-00-DX1,TCGA-Rest
11077,TCGA-NQ-A57I-01Z-00-DX1,TCGA-Rest
11078,TCGA-XU-AAY1-01Z-00-DX1,TCGA-Rest
11079,TCGA-RW-A688-01Z-00-DX1,TCGA-Rest
11080,TCGA-N7-A4Y8-01Z-00-DX1,TCGA-Rest
11081,TCGA-UD-AAC4-01Z-00-DX1,TCGA-Rest
11082,TCGA-2G-AAH2-01Z-00-DX2,TCGA-Rest
11083,TCGA-S7-A7WW-01Z-00-DX2,TCGA-Rest
11084,TCGA-HZ-8637-01Z-00-DX1,TCGA-Rest
11085,TCGA-OR-A5JC-01Z-00-DX3,TCGA-Rest
11086,TCGA-OR-A5JE-01Z-00-DX5,TCGA-Rest
11087,TCGA-VD-A8KO-01Z-00-DX1,TCGA-Rest
11088,TCGA-G8-6906-01Z-00-DX1,TCGA-Rest
11089,TCGA-SB-A76C-01Z-00-DX8,TCGA-Rest
11090,TCGA-SB-A76C-01Z-00-DXE,TCGA-Rest
11091,TCGA-4X-A9FB-01Z-00-DX5,TCGA-Rest
11092,TCGA-FZ-5920-01Z-00-DX1,TCGA-Rest
11093,TCGA-HV-A5A3-11Z-00-DX1,TCGA-Rest
11094,TCGA-WB-A81D-01Z-00-DX1,TCGA-Rest
11095,TCGA-AG-A014-01Z-00-DX1,TCGA-Rest
11096,TCGA-OR-A5JM-01Z-00-DX2,TCGA-Rest
11097,TCGA-KO-8408-01Z-00-DX1,TCGA-Rest
11098,TCGA-KO-8408-01Z-00-DX1,TCGA-Rest
11099,TCGA-KO-8408-01Z-00-DX1,TCGA-Rest
